src,dst,avg_rtt,min_rtt,max_rtt,rtt_count,rtt_0,rtt_1,rtt_2,rtt_3,rtt_4,rtt_5,rtt_6,rtt_7,rtt_8,rtt_9
1,1,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.5002951347886375,0.49478593816706323,0.5057533656054398,10,0.5013644910354746,0.4983517647306838,0.49478593816706323,0.49817524621830356,0.5025383222456403,0.5057533656054398,0.4980429221676774,0.502203304466104,0.5024302340690096,0.49930575918097775
1,3,0.3997236837869743,0.39603309676988213,0.402838684123439,10,0.39936855022892814,0.40168002763089966,0.39845483917680513,0.40130864994861926,0.3993187432223919,0.40130992014959777,0.39784305723391966,0.402838684123439,0.399081269385261,0.39603309676988213
1,4,3.0984938599241416,3.051356166395832,3.2383411031984415,10,3.110412790006166,3.069490491387968,3.0728497135129644,3.2383411031984415,3.0551614772122533,3.121037114083118,3.0923849744923793,3.080011395525672,3.051356166395832,3.0938933734266234
1,5,4.927400515778859,4.890555513285127,4.984323523070938,10,4.9387557578734755,4.9208813516344545,4.912606677018653,4.912916684028397,4.984323523070938,4.9559012256129265,4.890555513285127,4.939532865150051,4.908487479898681,4.910044080215892
1,6,5.0980065274746575,5.007834330877926,5.1396840963356825,10,5.1017501153919165,5.0701485911098345,5.116823871264796,5.084606615924964,5.1118192536521825,5.007834330877926,5.1396840963356825,5.101543985391503,5.123242693482264,5.122611721315511
1,7,5.148874633267075,5.0529681607162065,5.1890736372198445,10,5.13712897275276,5.164822178916051,5.164103906518665,5.122455237372727,5.1890736372198445,5.155150686921903,5.0529681607162065,5.188839195754027,5.151202970993019,5.163001385505556
1,8,5.527000213213535,5.421019438358347,5.603310251295448,10,5.597502245533931,5.421019438358347,5.518936620853425,5.509372414746228,5.48962269493928,5.55098138494518,5.481217242662606,5.5573558637480405,5.603310251295448,5.5406839750528665
1,9,5.415739804420944,5.319709147260486,5.500930368970189,10,5.399237739396877,5.42929609003319,5.367887064878903,5.376758627819582,5.500930368970189,5.375784264801042,5.484364148069054,5.452034587582956,5.319709147260486,5.451396005397173
1,10,4.951678773768545,4.8523511325986854,5.031280039953867,10,4.915700905927953,4.8523511325986854,4.943237065122578,4.921586696223576,4.959337775765206,5.031280039953867,5.001851021144911,4.9136294574781125,4.957500119337565,5.020313524132988
1,11,4.969271321653233,4.875635754724971,5.00124517896982,10,4.983776561906479,4.968298629311572,4.993870906726674,4.973050539304623,5.00124517896982,4.94482168740857,4.875635754724971,4.991722202304376,4.960562190711811,4.999729565163431
1,12,4.884280235360169,4.8284142900942575,4.927316237689674,10,4.927316237689674,4.920814005439358,4.885055183453479,4.874363442968937,4.888171481304414,4.885054865759216,4.840444855846042,4.8284142900942575,4.919371301782894,4.873796689263413
2,0,3.205617359459952,3.1794700565576814,3.243724860179606,10,3.2006604051222793,3.1828983903695747,3.20972638678304,3.243724860179606,3.2138456806815836,3.1896557376868815,3.237189045713337,3.2020534171874746,3.1794700565576814,3.1969496143180582
2,1,0.4986952440556512,0.4961394553910161,0.5031652232722528,10,0.4964130703075474,0.4985189846500947,0.5031652232722528,0.4997569753701403,0.4961394553910161,0.5003936993474445,0.498267322713847,0.497828154712779,0.4978701618747871,0.4985993929166027
2,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.40292781843396996,0.39432515969247417,0.41613238213596637,10,0.40193293271681463,0.39432515969247417,0.40033862845327306,0.4058195625299818,0.4028026867949126,0.39940302116541876,0.40360821981118994,0.400693032631457,0.41613238213596637,0.4042225584082114
2,4,2.6078309212812925,2.5852103100018646,2.6304150572423217,10,2.6038420245734732,2.605062228996161,2.6304150572423217,2.5876447594643217,2.605695336710368,2.622088183070729,2.5852103100018646,2.6226019658675988,2.592640942941806,2.6231084039442814
2,5,4.429879249273464,4.387359922802253,4.55446504203287,10,4.407330135054884,4.474644230072945,4.393372657297274,4.426075581470785,4.387359922802253,4.55446504203287,4.394988772470169,4.396039873293597,4.4404209240700245,4.424095354169836
2,6,4.652752226904264,4.592441924308767,4.881556910319625,10,4.616516712135939,4.656976251913699,4.592441924308767,4.643589005887408,4.603008062829088,4.881556910319625,4.611486020361098,4.643522341410432,4.608889434991958,4.669535604884625
2,7,4.6240855193712695,4.544988828873899,4.679173239335314,10,4.600948377764369,4.544988828873899,4.622446512108815,4.631491560523381,4.580891117347303,4.6386039586920385,4.657332833322194,4.679173239335314,4.661070450666099,4.623908315079284
2,8,4.975788986917566,4.858802911149886,5.166259354311691,10,5.166259354311691,5.0171662510421715,4.885254785676062,5.006924256129684,4.858802911149886,4.893302914047623,4.917485503899486,4.968349113371058,5.028273631901744,5.016071147646256
2,9,5.005401894298787,4.943840538337591,5.056760988868658,10,5.019947678179307,4.975775940707468,5.025636301384109,5.054948112119891,4.943840538337591,5.056760988868658,4.9873238800688515,5.019794067355916,4.95908574796579,5.010905688000302
2,10,4.94822930132072,4.819167634206461,5.10376300810712,10,4.939333423967242,4.819167634206461,4.92493706066325,4.889205202148735,5.10376300810712,4.979250370420381,4.909421602252179,4.902974473927607,5.0516535213175136,4.962586716196716
2,11,4.982531395123835,4.864711475576252,5.085069548334067,10,4.864711475576252,5.019212551512822,4.994425711016871,4.919415575762864,5.000022638450048,4.922514417286846,4.980696192211727,5.07624005253116,4.963005788555694,5.085069548334067
2,12,4.926623406007538,4.863728866252528,5.010791193401989,10,4.930212391180245,5.010791193401989,4.907981776047319,4.911631428240836,4.888964215621212,4.863728866252528,4.942292476437413,4.948351332030553,4.958130608687754,4.904149772175531
3,0,3.6033239557389165,3.561900709466196,3.6321745420026996,10,3.6222474373013105,3.618499123703475,3.6036579151941877,3.5948093604612454,3.6321745420026996,3.614919999120489,3.561900709466196,3.615290752825116,3.588949939006938,3.5807897783075044
3,1,0.9022721519862973,0.8863900664755183,0.9328759189515637,10,0.9004863593546858,0.8957475013371607,0.9109791054869327,0.8915782447588181,0.895515858044045,0.9062227227918036,0.8863900664755183,0.9328759189515637,0.8975236768169312,0.9054020658455122
3,2,0.40405596124214205,0.39277040854384104,0.4183323798347774,10,0.3978849641703815,0.40319414936078535,0.4183323798347774,0.4153645456830979,0.4118940478390902,0.40124618954072483,0.40311768446578944,0.401643738363767,0.39511150461916644,0.39277040854384104
3,3,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,2.9846153479356916,2.9559761679051957,3.017393175702012,10,3.0004529654905148,2.9973677036368187,2.962142163206634,2.988505565661851,2.9792139196601073,2.9908895110022047,2.9822764722076274,2.971935834883953,2.9559761679051957,3.017393175702012
3,5,4.50487389100978,4.452431612844284,4.553788784237291,10,4.50213606352302,4.48559419937605,4.553788784237291,4.452431612844284,4.504370436064263,4.488493349723526,4.525743735296879,4.515232199368693,4.500370291194982,4.520578238468817
3,6,4.69672265850742,4.652733723311399,4.739966146301748,10,4.717905161506817,4.684852241832363,4.704642518519546,4.678810683746731,4.739966146301748,4.709727414936579,4.710748077406886,4.669034836012349,4.6988057814997894,4.652733723311399
3,7,4.770793518018458,4.675043942925594,4.950906808901149,10,4.818924369201233,4.742610132054495,4.808576430858431,4.71355415256421,4.719655755794357,4.7351888430086575,4.720753923657215,4.822720821219231,4.950906808901149,4.675043942925594
3,8,5.125469991890871,5.035414351515514,5.2442852184591,10,5.2442852184591,5.067741284796926,5.092145356733904,5.035414351515514,5.211127932786379,5.15979159307327,5.067384684723066,5.117178345630537,5.118006777029758,5.141624374160261
3,9,5.092335708778575,4.979503351448272,5.1953195393025675,10,5.07651218753842,5.116922774975011,5.070883434694818,5.0617932660655525,5.0426805967204,4.979503351448272,5.137285402371971,5.068424843476913,5.1740316911918205,5.1953195393025675
3,10,4.545614958830901,4.4730966146017765,4.648580108753416,10,4.534026877794016,4.519331209179789,4.648580108753416,4.536910793198231,4.537958752463504,4.5544933616083085,4.569659873856901,4.4730966146017765,4.567800516538418,4.5142914803146565
3,11,4.586500393973969,4.522153253896229,4.821584809993011,10,4.546944228206667,4.531204526685193,4.584434061018613,4.522153253896229,4.591401511962426,4.544296385930042,4.534016181420974,4.821584809993011,4.629190200546311,4.55977878008022
3,12,4.520246577042669,4.491296517563162,4.559801467156455,10,4.532736357886362,4.491296517563162,4.559801467156455,4.500714798320091,4.51950538294828,4.510207954099068,4.514701426464448,4.532904373127799,4.493931052594077,4.546666440266947
4,0,5.853685445669642,5.702379594550088,6.12462414740733,10,5.702379594550088,5.777679952103877,5.806489513605764,5.850927376964467,5.9420981468798155,6.12462414740733,6.0931799144296,5.717172056740517,5.803172843809439,5.719130910205522
4,1,3.0982216107255143,3.0555284615901894,3.124416696438065,10,3.1078133271745494,3.0555284615901894,3.0984892560909363,3.0779521215373133,3.117917479189767,3.1243981938759564,3.124416696438065,3.0923568167889517,3.080274513464847,3.1030692411045653
4,2,2.6089139301334447,2.5593154124874915,2.7187664633022264,10,2.580208289642591,2.5924796500568514,2.6181154275161322,2.7187664633022264,2.6144100072468346,2.5593154124874915,2.6323373192446713,2.6101353775401743,2.58355160052078,2.5798197537766936
4,3,3.0001438677168677,2.947826115468066,3.047222543656809,10,3.000546690732074,2.947826115468066,2.9928058395997406,2.9967241150341692,3.047222543656809,2.9779274676972074,3.0397495045059117,2.96228399113746,3.029522982138815,3.006829427198422
4,4,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,3.5136211086407636,3.464314002483279,3.6230055257350653,10,3.5173943910209298,3.6230055257350653,3.5073316201773785,3.4795884851294576,3.5013794446760005,3.464314002483279,3.5138028633311533,3.464438776441185,3.5518805197998904,3.513075457613294
4,6,3.7091396192006414,3.6506558836379095,3.7791270746310133,10,3.7254028029487802,3.6965274860418793,3.703375657488004,3.6742605239380315,3.7582476216871665,3.6506558836379095,3.7791270746310133,3.6836686268108023,3.7313694374401742,3.6887610773826496
4,7,3.7368598752616826,3.7046042461093567,3.82210652166291,10,3.728503282821501,3.745028925344841,3.728175954241893,3.734057334882341,3.7437936823649416,3.82210652166291,3.711579287741865,3.7148134512656226,3.7359360661815564,3.7046042461093567
4,8,4.092360414266076,3.996573115974085,4.167735212519236,10,4.058733252047832,3.996573115974085,4.167735212519236,4.081969976232001,4.083252615301511,4.124813952199901,4.137154890269872,4.1144032258391166,4.096683077561973,4.062284824715226
4,9,4.647902678895086,4.586141721877073,4.780929924455041,10,4.780929924455041,4.596579112297947,4.603024429341487,4.657408819413776,4.608803129841719,4.692055589644878,4.633296543577722,4.629794114254725,4.586141721877073,4.690993404246496
4,10,4.100110907637054,4.053200860249119,4.14498944194795,10,4.053200860249119,4.057109145340363,4.094765285271357,4.115655495511791,4.112482447065517,4.05783002839152,4.14498944194795,4.112840833566834,4.113127357773909,4.139108181252181
4,11,4.151666905606736,4.064398145510577,4.260779715581213,10,4.233546932449698,4.202510286228796,4.260779715581213,4.104163961786164,4.138557982007434,4.064398145510577,4.152698593309054,4.104450174451284,4.129603030265467,4.125960234477669
4,12,4.064200400722991,4.036035444367348,4.099937718393172,10,4.037000813922087,4.076657014234762,4.058488191356728,4.045552867191483,4.0911773014719905,4.036035444367348,4.036969230762032,4.096806911719089,4.099937718393172,4.063378513811222
5,0,7.6644978679327425,7.5343461164244605,7.886678411292803,10,7.5780586393226805,7.886678411292803,7.828841845590163,7.620794722085046,7.569763989423205,7.871847903192043,7.5343461164244605,7.543514632399069,7.574849469684016,7.63628294991395
5,1,4.959147282791824,4.8710676433388445,5.153597074848099,10,4.916630567286731,4.8710676433388445,4.926520261642616,4.90193590915927,4.913805957265149,4.947878154317991,5.153597074848099,4.951200717687431,4.956490095624702,5.052346446747413
5,2,4.394888392825007,4.309430985498304,4.469738532959594,10,4.469738532959594,4.393599278972374,4.406125426889236,4.392607162102074,4.357947047701453,4.3652475393038035,4.450525012296193,4.416126422146996,4.387536520380046,4.309430985498304
5,3,4.508158503162963,4.448057621550557,4.587863086144333,10,4.506795831360888,4.473018451528522,4.4810949933478925,4.547641398242376,4.448057621550557,4.516900863918908,4.491375238501504,4.5023218191460215,4.526515727888627,4.587863086144333
5,4,3.5049520499299107,3.456246821483168,3.5612581334901425,10,3.5087520125728453,3.5612581334901425,3.456246821483168,3.5108500778974023,3.492118662764994,3.4741174872565805,3.516044387399215,3.5315470256748855,3.521620436106581,3.476965454653296
5,5,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.20227970571456705,0.19849121409780512,0.20839963119727192,10,0.2005480253993458,0.2000433605347888,0.19849121409780512,0.20049675200626435,0.20081970245495984,0.20043841583263075,0.20129071358795075,0.20564324074703755,0.20839963119727192,0.20662600128761552
5,7,0.2404841013717479,0.23838532283235556,0.24275416327647403,10,0.24104859328926237,0.24000897495271795,0.24078722781982226,0.24030356976395892,0.24227044439976753,0.2406512944515538,0.23971437412442986,0.23891704880713674,0.24275416327647403,0.23838532283235556
5,8,0.5917647644520307,0.5814500258410382,0.6166162357869157,10,0.5915801782087423,0.5910787206783776,0.5814500258410382,0.5828130380630695,0.592864225261417,0.5982522448019929,0.6166162357869157,0.5868809550906608,0.5902701520070203,0.5858418687810723
5,9,1.1382131079081534,1.1299716833271232,1.1557056427543004,10,1.1375982120996995,1.1332796691260965,1.1357542330929888,1.1302420438967973,1.1527044866662834,1.1299716833271232,1.1407829934857692,1.1310742962867113,1.1557056427543004,1.135017818345766
5,10,0.5888947773592518,0.5822640604797125,0.6020212126505814,10,0.5833029669160529,0.5835190784941259,0.5893446322432184,0.5899358307828413,0.5832197232135903,0.5850004347452464,0.5991845807742809,0.5911552532928683,0.6020212126505814,0.5822640604797125
5,11,0.6268960938097659,0.6225616980619085,0.6352830930985462,10,0.6225616980619085,0.6282880300612105,0.6260516195106851,0.6253143714377883,0.6265926336854136,0.6286381530708378,0.6257421917059959,0.6263501362713253,0.6352830930985462,0.6241390111939471
5,12,0.5548336134318765,0.5477789460454264,0.5782718702732456,10,0.5489568575794846,0.5596390714164541,0.5567090343520676,0.5477789460454264,0.5553628664787629,0.5782718702732456,0.5505430596132747,0.5484930389047526,0.5521904388272709,0.5503909508280262
6,0,7.8064970249576815,7.720105125282518,8.034592597440701,10,7.757804358566229,7.737904146187479,7.720105125282518,7.863074260944792,7.78218768535381,8.034592597440701,7.755434824650145,7.746453379584785,7.881337945275944,7.786075926290411
6,1,5.0847729982097745,5.038706750272407,5.130460354323842,10,5.09685954446366,5.078916101108348,5.064326682845134,5.107385968494252,5.072813297083644,5.071660717457864,5.038706750272407,5.069551847596017,5.130460354323842,5.117048718452576
6,2,4.645823237743766,4.494376474233168,4.823837821335828,10,4.823837821335828,4.613611981365887,4.494376474233168,4.6472895770677445,4.705645949833279,4.618873185564176,4.632977931772547,4.746902459893177,4.62628436698581,4.548432629386039
6,3,4.717413890716198,4.6434826721141995,4.800795135175043,10,4.6434826721141995,4.800795135175043,4.687012707437436,4.673459046586488,4.730099708671498,4.780757357718438,4.713273765901977,4.764148745672476,4.696414437965507,4.684695329918916
6,4,3.7209595989057007,3.689127592393082,3.753811957209204,10,3.7268578743042022,3.751251147468896,3.689127592393082,3.753811957209204,3.728729863084064,3.739110946593933,3.70475433959807,3.695838455886318,3.7160924059147873,3.7040214066044483
6,5,0.20019290222293615,0.19585616158687483,0.20229974751824106,10,0.1986324797125259,0.20126128365221577,0.20139565638718884,0.20168256678523244,0.20101085454930978,0.19951245632777184,0.20229974751824106,0.20015101928892803,0.2001267964210731,0.19585616158687483
6,6,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.43906192495190677,0.4340239859904116,0.4441949324080357,10,0.4423564313773097,0.43878755750909143,0.4441949324080357,0.4358508041277812,0.4419862761194544,0.44134984279863376,0.43861851839311794,0.4380966260577133,0.4353542747375188,0.4340239859904116
6,8,0.7929672792456988,0.7743183594454517,0.8263899345192238,10,0.7743183594454517,0.788372548636767,0.7889676319454244,0.795402030977701,0.8001504017141851,0.7886003062391612,0.7903558898933747,0.7848241900316085,0.7922914990540902,0.8263899345192238
6,9,1.336953191749885,1.3154310903755908,1.3609427899893543,10,1.3170184919134704,1.3420706558440578,1.3481958339842377,1.3267139947662971,1.3429354965695055,1.3154310903755908,1.3609427899893543,1.329180357543656,1.3288784927338109,1.358164713778867
6,10,0.7943345774762393,0.7813252330277287,0.8060053166939928,10,0.7813252330277287,0.8060053166939928,0.8008040758571616,0.788785191542714,0.8007408473424413,0.8032043210044635,0.7854956425926402,0.8014426697618234,0.7937171865675614,0.781825290371866
6,11,0.8288597101307345,0.8161353081717917,0.8439897056726994,10,0.8185845894287382,0.8439897056726994,0.8161353081717917,0.8270027897137114,0.8303502781106081,0.8275588171128297,0.8349255762052148,0.8314413654842076,0.8286133626617657,0.8299953087457764
6,12,0.7489643980530413,0.741432531779211,0.7575465027233574,10,0.7565933440387971,0.7482695977007483,0.7480180149036048,0.7575465027233574,0.7472851936003599,0.7476685622788037,0.741432531779211,0.7473597431654296,0.7522762248044759,0.7431942655356257
7,0,7.793509164743005,7.560251436698313,7.916234125036501,10,7.838451972273121,7.560251436698313,7.794168956380007,7.899393154785026,7.763093125147623,7.74980560307738,7.863198309951077,7.79101173995612,7.759483224124889,7.916234125036501
7,1,5.141041816409036,5.036814517361193,5.2163854477864655,10,5.169830870981131,5.104351722057475,5.120754870511857,5.119390344562919,5.192164130102695,5.036814517361193,5.1496236711697945,5.203086354525947,5.2163854477864655,5.098016235030887
7,2,4.62896619531193,4.5373739750309605,4.685735576939319,10,4.601958401436926,4.634019705892877,4.5373739750309605,4.64359930208615,4.649545196446047,4.685735576939319,4.65543120900504,4.62276727191302,4.657054155119888,4.602177159249074
7,3,4.7568553969822975,4.703063640566736,4.848847212954196,10,4.720190558530909,4.786231381657339,4.777278433156604,4.848847212954196,4.770017383139598,4.720892672081461,4.703063640566736,4.7285976837697525,4.776103938472294,4.737331065494081
7,4,3.7322625448019493,3.682706034895306,3.7761347728063743,10,3.682706034895306,3.7363692570194225,3.7663669797150785,3.7205276983796316,3.7225915919664416,3.7364505796174434,3.7761347728063743,3.7407301990677135,3.7551076600081,3.68564067454398
7,5,0.23925299931665936,0.23593323905290992,0.2417879039483628,10,0.23593323905290992,0.23966664522289644,0.2417879039483628,0.24173764618131208,0.2386281934348128,0.23972727570874158,0.23723924332364368,0.23983474935435195,0.23816739035502663,0.23980770658453568
7,6,0.44023457162381635,0.4337553954389254,0.4455413157251542,10,0.4406249286702101,0.44020068127113515,0.44059552898740245,0.44121968395637035,0.4357394497301963,0.44313607102324454,0.4370396075822435,0.4444930538532812,0.4337553954389254,0.4455413157251542
7,7,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.35049894733683684,0.3461939107213735,0.35628100650961064,10,0.3489868380556608,0.347263665960236,0.34949382214848423,0.34983793779541944,0.3528540168585797,0.35628100650961064,0.35426621609420694,0.3461939107213735,0.34666889853478955,0.35314316069000745
7,9,1.0027228548954534,0.9863622963153339,1.036424549126708,10,1.0079547334250014,0.9863622963153339,1.036424549126708,0.987681612078914,1.0018029622236446,0.9983702120214193,0.995082503955002,1.0060108081353427,0.9993871530684596,1.0081517186047082
7,10,0.8287404224407149,0.8203269560970383,0.8390774028102144,10,0.8296339715167798,0.8390774028102144,0.8238770214053839,0.8259071016263899,0.8241653991208323,0.825100365328274,0.8354041225370596,0.8307163566284703,0.8203269560970383,0.8331955273367071
7,11,0.875076922972222,0.8427265074965556,0.90313009758073,10,0.8860522134595793,0.8735044624477261,0.8599085989446137,0.8749538736319866,0.8778026570825914,0.90313009758073,0.8427265074965556,0.8657504645070118,0.8818987616103087,0.8850415929611151
7,12,0.788397346826826,0.7683001441943339,0.8112048822478763,10,0.7683001441943339,0.790207543662751,0.7905201742981253,0.8112048822478763,0.7806899945972382,0.7942047900963373,0.7809215772678085,0.7816991757218621,0.7943142002581925,0.7919109859237364
8,0,8.249826751445394,7.915323546071985,8.444963874983527,10,8.244073560202004,8.424866777603969,8.353237875549578,8.25879847789476,8.213628706339556,7.915323546071985,8.138223745536218,8.444963874983527,8.218475318292729,8.286675631979593
8,1,5.512263279913411,5.366363925213459,5.718456396446384,10,5.5662537374112455,5.718456396446384,5.433465170604464,5.366363925213459,5.571562216697156,5.525844645970392,5.480087605610347,5.44478798890636,5.488288144793029,5.527522967481276
8,2,5.009057336443949,4.905079565867238,5.068398938298783,10,5.006054342506267,5.022221095190789,4.905079565867238,4.986545306713317,5.010759092868412,5.004057448239453,5.068398938298783,5.053913558554386,4.998654618208197,5.034889397992646
8,3,5.124389239621909,4.995279679750353,5.369419009097623,10,5.112850080437173,5.067935151442985,5.071508138783503,5.130462157024509,5.104279309887336,4.995279679750353,5.369419009097623,5.158102965206234,5.139596407808939,5.0944594967804395
8,4,4.095454902323111,4.036807424487256,4.147244018952425,10,4.142913788666457,4.049908098390879,4.130566503370347,4.147244018952425,4.079250782545449,4.08367754189035,4.036807424487256,4.124513106167283,4.085681420152577,4.07398633860808
8,5,0.5935155015655468,0.5849073588439476,0.6139230047155402,10,0.5889739056127529,0.5928089850308134,0.5959889483304323,0.5864813062030368,0.5891412741911193,0.5953714916205525,0.6139230047155402,0.5956025893574592,0.5919561517498141,0.5849073588439476
8,6,0.7851141547243451,0.7772071125093477,0.7940803198759778,10,0.7886725776631052,0.7810512265207706,0.7818127406748259,0.793523697833121,0.7772071125093477,0.79085220095129,0.780044522025792,0.7851880544151265,0.7787090947740949,0.7940803198759778
8,7,0.3509997082990669,0.34733203956372793,0.3544988869760147,10,0.35193982063836077,0.3525159829399551,0.3542065251578625,0.3544988869760147,0.3520362849574754,0.3478843828268039,0.3490285010368384,0.34999378029674516,0.34733203956372793,0.3505608785968854
8,8,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,1.3570965940270034,1.3301715870653343,1.3916285334021796,10,1.3423212142822774,1.3662025420388508,1.358619718514019,1.3671177124275733,1.371895382858646,1.3363343807429393,1.3473923313963823,1.3301715870653343,1.3916285334021796,1.3592825375418338
8,10,1.1795532566942986,1.1448682734850295,1.25462381491466,10,1.1739915360126176,1.163534393166235,1.1724789820851098,1.177302682971595,1.1914479558649391,1.1753070467572357,1.163875632058089,1.25462381491466,1.1448682734850295,1.1781022496274742
8,11,1.2223062749192826,1.2027438979050957,1.2523106246267284,10,1.2279846709775488,1.2219868876197462,1.2169081378942332,1.2027438979050957,1.217331929469246,1.2195201549049162,1.2429147063427561,1.2176419294569563,1.2037198099955981,1.2523106246267284
8,12,1.1298680913920722,1.11868003171615,1.1436152402008575,10,1.1294108533900198,1.124726975689891,1.1233484716069257,1.140860742596356,1.1284072512835894,1.1436152402008575,1.1271964702479798,1.1261241351574411,1.11868003171615,1.1363107420315093
9,0,8.276544715330502,8.164166699984678,8.717914210258819,10,8.268333663178792,8.261328766282052,8.164166699984678,8.384682760127456,8.213325153929988,8.717914210258819,8.187752871218375,8.207215847185223,8.195220628495433,8.165506552644201
9,1,5.501284785684322,5.405507181834848,5.564761652354226,10,5.511410644336909,5.448020865426092,5.564761652354226,5.510741759421818,5.405507181834848,5.50257906933545,5.4998068788039305,5.500266720026946,5.5415118342740275,5.528241251028977
9,2,4.991923236080199,4.888552866650601,5.056195838006578,10,4.940887898814527,4.9889680191598424,5.041625734156519,4.947999922054961,5.047159986489938,4.9888887900022185,5.051632081735075,4.888552866650601,4.967321223731731,5.056195838006578
9,3,5.118210685964626,5.018181592350588,5.254568507585663,10,5.085327705412939,5.106148157883091,5.061405702302279,5.1070652546898865,5.11388912862257,5.1171605340966,5.088321882724224,5.254568507585663,5.018181592350588,5.230038393978424
9,4,4.658938923017511,4.530206569931258,4.95970415485511,10,4.66248343371934,4.560222602275335,4.95970415485511,4.621654385314185,4.639657128950587,4.60690501916812,4.530206569931258,4.653818955389753,4.727283128236807,4.62745385233462
9,5,1.144233583722532,1.1294052404110502,1.1597375603700324,10,1.1521585602873168,1.1550958757955867,1.1318641869628772,1.142885104145448,1.13491752282592,1.1475798271848974,1.1369991988750574,1.151692760367135,1.1294052404110502,1.1597375603700324
9,6,1.3404435133624721,1.3219843254418413,1.3609496238612575,10,1.3219843254418413,1.3398321359063348,1.351776830462332,1.3609496238612575,1.3530233988783422,1.3291257844530935,1.3406851769166888,1.3483526692555508,1.3255879479504644,1.3331172404988172
